STREET_NAME,LAT,LNG
GILLIES AVENUE,22.3076461,114.18481729999999
GLEE PATH,22.3364946,114.1394218
GOLDEN HILL ROAD,22.359610699999998,114.1505982
GOOD SHEPHERD STREET,22.316019600000004,114.18019240000001
GRAMPIAN ROAD,22.329014,114.18654340000002
GRANVILLE CIRCUIT,22.300310800000002,114.1753331
GRANVILLE ROAD,22.300310800000002,114.1753331
GULLANE ROAD,22.3221622,114.1803898
HA HEUNG ROAD,22.3172642,114.18915349999999
HAI TAN STREET,22.3280171,114.15916740000002
HAIPHONG ROAD,22.2980174,114.17047029999999
HAK PO STREET,22.318041,114.172604
HAMILTON STREET,22.3144285,114.1697165
HAMMER HILL ROAD,22.3391432,114.20615120000001
HAMPSHIRE ROAD,22.331933499999998,114.1802335
HANG HAU MAIN STREET,22.3800447,114.2705887
HANG HAU ROAD,22.3202744,114.25389070000001
HANG HAU WING LUNG ROAD,22.3177484,114.2841063
HANG ON STREET,22.3158295,114.22225220000001
HANKOW ROAD,22.296429500000002,114.17116899999999
HANOI ROAD,22.2977703,114.1739382
HART AVENUE,22.2977973,114.1745632
HAU FOOK STREET,22.299526699999998,114.1740539
HAU MAN STREET,22.312041600000004,114.18010320000002
HAU WONG ROAD,22.3278079,114.18887109999999
HENG LAM STREET,22.3360995,114.1889355
HEREFORD ROAD,22.3339836,114.1811163
HI LUNG LANE,22.311249899999996,114.169954
HILLWOOD ROAD,22.3027454,114.17331599999999
HING TIN CLOSE,22.311030399999996,114.23736540000002
HING WAH STREET,22.33645,114.1527065
HING YAN STREET,22.319497199999997,114.19455420000001
HING YIN STREET,22.319601000000002,114.1943229
HING YIP STREET,22.309268399999997,114.2251696
HIP WO STREET,22.318094600000002,114.22704099999999
HIRAM'S HIGHWAY,22.362109,114.2571578
HIU KWONG STREET,22.317711199999998,114.23125990000001
HIU MING STREET,22.3159758,114.2309507
HO MAN TIN HILL ROAD,22.314900899999998,114.1766895
HO MAN TIN STREET,22.315953399999998,114.17526299999999
HO TUNG ROAD,22.328667499999998,114.17979270000001
HOI BUN ROAD,22.313370000000003,114.21656680000001
HOI HA ROAD,22.4461468,114.32673929999999
HOI KING STREET,22.3186361,114.16124280000001
HOI YUEN ROAD,22.3104225,114.2246277
HOK LING STREET,22.320884399999997,114.1934957
HOK YU LANE,22.320084899999998,114.177821
HOK YUEN STREET,22.310617800000003,114.1874665
HOK YUEN STREET EAST,22.310591,114.1903631
HONG CHONG ROAD,22.3042157,114.1809744
HONG CHONG ROAD Flyover (N) K18,22.3139039,114.2196385
HONG CHONG ROAD Flyover (S) K17,22.350541,114.124399
HONG KEUNG STREET,22.334676100000003,114.1970914
HONG LEE ROAD,22.3184465,114.2206544
HONG LOK STREET,22.3199741,114.16822040000001
HONG NING ROAD,22.3185492,114.22293909999998
HONG TAI PATH,22.3024478,114.17886329999999
HONG TAK ROAD,22.3185167,114.21425759999998
HONG TAT PATH,22.302049,114.17899399999999
HONG WAH STREET,22.253644,114.1375196
HONG WING PATH,22.3020682,114.17959540000001
HOP KWAN STREET,22.3228804,114.16065640000001
HOP YAT ROAD,22.3204331,114.18667590000001
HORSE SHOE LANE,22.3146445,114.22184150000001
HOW MING LANE,22.3138582,114.22097340000002
HOW MING STREET,22.3128611,114.22214309999998
HUMBERT STREET,22.3393295,114.13969499999999
HUMPHREYS AVENUE,22.2982765,114.17295259999999
HUNG FOOK STREET,22.3141247,114.18883329999998
HUNG HOM WAN STREET,22.3088904,114.1903746
HUNG KWONG STREET,22.319326899999997,114.1881939
HUNG MUI AVENUE,22.336910500000002,114.2051003
HUNG TO ROAD,22.3111991,114.2216324
HUNG WAN STREET,22.3212853,114.19256419999999
HUNG YIP STREET,22.31505,114.217143
ICHANG STREET,22.297006399999997,114.1708336
INVERNESS ROAD,22.331833,114.18554099999999
IVY STREET,22.321375399999997,114.1623814
JADE LANE,22.3195478,114.27540819999999
JAT'S INCLINE,22.3448468,114.2160705
JORDAN PATH,22.3049279,114.17461899999999
JORDAN ROAD,22.3059944,114.16632220000001
JORDAN VALLEY NORTH ROAD,22.3236591,114.21703070000001
JORDAN VALLEY SOUTH ROAD,22.3236591,114.21703070000001
JULIA AVENUE,22.3198648,114.17537560000001
JUNCTION ROAD,22.3331228,114.1873368
TSEUNG KWAN O ROAD,22.3119384,114.23423999999999
KA LOK STREET,22.3164937,114.22552009999998
KA SHIN STREET,22.3199873,114.16142190000001
KA WAH TERRACE,22.326663699999997,114.20517579999999
KA WING STREET,22.294280899999997,114.2385955
KADOORIE AVENUE,22.322488600000003,114.17554840000001
KAI CHEUNG ROAD,22.3255199,114.2084887
KAI FUK ROAD,22.3186736,114.20829520000001
KAI HING ROAD,22.3155858,114.2122693
KAI LIM ROAD,22.3120354,114.2303404
KAI LOK STREET,22.3263799,114.21009740000001
KAI MING STREET,22.3137142,114.1885625
KAI SHING STREET,22.326315,114.20462020000001
KAI TAK ROAD,22.329466500000002,114.19214879999998
KAI TIN ROAD,22.308422699999998,114.23453899999998
KAI YAN STREET,22.3283065,114.20681299999998
KAI YIP ROAD,22.329545,114.2099395
KAM CHI PATH,22.335143,114.208548
KAM FONG STREET,22.344984399999998,114.19797920000002
KAM FUNG STREET,22.344984399999998,114.19797920000002
KAM LAM STREET,22.3682992,114.13838490000002
KAM SHING ROAD,22.3393384,114.1805476
KAM WING STREET,22.3360025,114.1955045
KANSU STREET,22.3087783,114.16963100000001
KAU PUI LUNG ROAD,22.317645199999998,114.1864293
KAU WA KENG,22.343788,114.13836599999999
KEI YIP STREET,22.309163100000003,114.22109579999999
KENT ROAD,22.3385983,114.17639740000001
KI LUNG STREET,22.3274837,114.1637703
KIANG HSI STREET,22.314410100000003,114.1871074
KIANG SU STREET,22.3162667,114.18699040000001
KIM SHIN LANE,22.33928,114.1528165
KIMBERLEY NEW STREET,22.3005115,114.17381740000002
KIMBERLEY ROAD,22.300820899999998,114.17406940000001
KIMBERLEY STREET,22.300478299999998,114.17430630000001
KING FUK STREET,22.3346949,114.19837859999998
KING LAM STREET,22.339214000000002,114.14719299999999
KING TAI STREET,22.3340179,114.1976876
KING TAK STREET,22.3197877,114.1798616
KING WAN STREET,22.3158153,114.1928946
KING YIP LANE,22.3098918,114.22793259999999
KING YIP STREET,22.308132699999998,114.2257233
KING'S PARK RISE,22.311236100000002,114.17465370000001
KING'S TERRACE,22.3813548,114.2669175
KIU KIANG STREET,22.3324939,114.160113
KIU YAM STREET,22.334360699999998,114.1624192
KNIGHT STREET,22.326178,114.17628700000002
KNUTSFORD TERRACE,22.301209600000004,114.1740538
KO CHIU ROAD,22.297826500000003,114.2405706
KO FAI ROAD,22.2959887,114.235904
KO LONG ROAD,22.4460055,114.03370990000002
KO SHAN ROAD,22.3136485,114.18643090000002
KOK CHEUNG STREET,22.321348699999998,114.16039140000001
KOM TSUN STREET,22.337289399999996,114.145045
KOON WAH LANE,22.3469715,114.2020365
KOWLOON CITY ROAD,22.319469,114.18950490000002
KOWLOON PARK DRIVE,22.2975134,114.16993090000001
KOWLOON ROAD,22.3342688,114.16263570000001
KUN YAM STREET,22.3075945,114.18546599999999
KUNG LOK ROAD,22.317567,114.21989199999999
KWAI CHI PATH,22.370655,114.1390706
KWAI CHUNG ROAD,22.355697,114.12946509999999
KWAI CHUNG ROAD Flyover K40A,,
KWEI CHOW STREET,22.316975399999997,114.192222
KWEILIN STREET,22.330181500000002,114.1611145
KWONG CHEUNG STREET,22.339163199999998,114.1516283
KWONG LEE ROAD,22.339484699999996,114.1603407
KWONG SHING STREET,22.3405205,114.153651
KWONG WA STREET,22.316366199999997,114.17317
KWONG YUNG STREET,22.3105349,114.18419250000001
KWUN CHUNG STREET,22.3036262,114.168704
KWUN TONG ROAD,22.323125100000002,114.21442979999999
LA SALLE ROAD,22.329952600000002,114.18199879999999
LAI CHI KOK BEACH ROAD,22.3264676,114.1636519
LAI CHI KOK FO K3,22.339082,114.15126200000002
LAI CHI KOK ROAD,22.3313251,114.1569051
LAI KING HILL ROAD,22.343791600000003,114.13064979999999
LAI WA STREET,22.340433800000003,114.1551291
LAI WAN ROAD,22.338980300000003,114.1383707
LAI YIP STREET,22.314301699999998,114.2175553
LAM CHUNG AVENUE,22.3674158,114.0222084
LAM HING STREET,22.324393,114.207751
LANCASHIRE ROAD,22.330296,114.18032450000001
LARCH STREET,22.322195999999998,114.16398799999999
LARKSPUR STREET,22.3410533,114.1568051
LEE KUNG STREET,22.309338699999998,114.18675290000002
LEE ON ROAD,22.3317139,114.2261116
LEE TAT STREET,22.3378306,114.1720686
LEE YIP STREET,22.3142651,114.16742269999999
LEI YUE MUN ROAD,22.3044966,114.23492949999999
LEUNG TIN LANE,22.4062926,113.9628469
LI TAK STREET,22.3208934,114.16115020000001
LIBERTY AVENUE,22.3187536,114.1742368
LILAC STREET,22.340932000000002,114.15798600000001
LIME STREET,22.322304000000003,114.1640828
LIN TAK ROAD,22.311908,114.2380543
LINCOLN ROAD,22.3276743,114.1772976
LION ROCK ROAD,22.3290969,114.1881769
LION ROCK TUNNEL ROAD Flyover K7B,,
LION ROCK TUNNEL ROAD,22.3627267,114.1793088
LO LUNG HANG STREET,22.307712,114.183503
LOCK ROAD,22.297154000000003,114.1715472
LOK KWAN STREET,22.323208100000002,114.1609847
LOK SHAN ROAD,22.3169628,114.18901340000001
LOK SIN ROAD,22.332186,114.193299
LOK WAH STREET,22.348053,114.204443
LOMOND ROAD,22.3259296,114.1854743
LONG YUET STREET,22.317102600000002,114.1928591
LUEN ON STREET,22.3155173,114.22148680000001
LUEN WAN STREET,22.321414800000003,114.1722517
LUK HOP STREET,22.3368361,114.19996270000001
LUK LAU AVENUE,22.335700699999997,114.20532759999999
LUK MING STREET,22.3216969,114.19161969999999
LUN CHEUNG STREET,22.3215954,114.1918524
LUNG CHEUNG ROAD,22.3427847,114.1850824
LUNG CHEUNG ROAD Flyover K41A,,
LUNG CHEUNG ROAD Flyover K41B,,
LUNG CHEUNG ROAD Flyover K41C,,
LUNG CHI PATH,22.33571,114.20833300000001
LUNG CHU STREET,22.3342248,114.1724932
LUNG FUNG STREET,22.3452389,114.1968475
LUNG HA WAN ROAD,22.3029346,114.29752930000001
LUNG KONG ROAD,22.328882,114.19039699999999
LUNG TAK STREET,22.364694399999998,114.117127
LUNG TO STREET,22.321893799999998,114.19115149999999
MA CHAI HANG ROAD,22.3433756,114.189026
MA HANG CHUNG ROAD,22.319469,114.18950490000002
MA ON SHAN ROAD,22.4130195,114.225821
MA TAU CHUNG ROAD,22.3244184,114.1887418
MA TAU KOK ROAD,22.3213873,114.1910477
MA TAU WAI ROAD,22.3145067,114.1873831
MAGNOLIA ROAD,22.3291212,114.1726689
MAIDSTONE LANE,22.319483899999998,114.18695819999999
MAIDSTONE ROAD,22.3175825,114.18697549999999
MALACCA STREET,22.307790100000002,114.18297179999999
MAN CHEONG STREET,22.308247899999998,114.1665327
MAN FAT STREET,22.3404768,114.15837150000002
MAN FUK ROAD,22.3195255,114.17799070000001
MAN LOK STREET,22.309804999999997,114.18930790000002
MAN MING LANE,22.3117711,114.1700041
MAN NIN STREET,22.3813845,114.2722649
MAN ON STREET,22.3236742,114.1613929
MAN SING STREET,22.3075612,114.16634540000001
MAN SIU STREET,22.320345,114.21301899999999
MAN TAI STREET,22.306518399999998,114.1884418
MAN WAI STREET,22.307914999999998,114.16695
MAN WAN ROAD,22.2767688,114.1767726
MAN WUI STREET,22.3068962,114.16614779999999
MAN YING STREET,22.307273000000002,114.1662483
MAN YUE STREET,22.3087988,114.18835130000001
MAN YUEN STREET,22.3075612,114.16634540000001
MAPLE STREET,22.3261225,114.16443840000001
MARCONI ROAD,22.341445899999997,114.1818537
MARIGOLD ROAD,22.3284973,114.1733343
MARKET STREET,22.3096073,114.17064840000002
MARSH STREET,22.307337,114.18587600000001
MAU LAM STREET,22.307454999999997,114.171888
MEI KING STREET,22.3170802,114.19114109999998
MEI KWONG STREET,22.316793899999997,114.19129099999999
MEI LAI ROAD,22.339014499999998,114.1404566
MEI ON STREET,22.3228681,114.1614088
MEI WA STREET,22.316549300000002,114.18901540000002
MIDDLE ROAD,22.2955269,114.1722591
MIN STREET,22.3048307,114.16888279999999
MINDEN AVENUE,22.296783899999998,114.17456090000002
MINDEN ROW,22.2965406,114.17369840000002
MING CHI STREET,22.316433,114.22309750000001
MING FUNG STREET,22.3441859,114.19648229999999
MING LUN STREET,22.3198522,114.19360890000002
MING ON STREET,22.3064002,114.1857096
MING TAK STREET,22.316067,114.268133
MODY LANE,22.2979795,114.1782753
MODY ROAD,22.297439100000002,114.17682109999998
MOK CHEONG STREET,22.3224107,114.1912105
MONG KOK ROAD,22.320772100000003,114.16863959999999
MONGKOK FO K38,22.321599300000003,114.16936470000002
MORAY ROAD,22.3310125,114.18017900000001
MOUNT STERLING MALL,22.338151,114.138636
MUK LUN STREET,22.340935899999998,114.19722150000001
MUT WAH STREET,22.3150906,114.224928
NAM CHEONG STREET,22.3319421,114.16571699999999
NAM KOK ROAD,22.328898000000002,114.189851
NAM TAU STREET,22.318234399999998,114.1667942
NANKING STREET,22.305975,114.17033970000001
NASSAU STREET,22.338678,114.139556
NATHAN ROAD,22.3105852,114.1710601
NELSON STREET,22.3184663,114.17017299999999
NEW CLEAR WATER BAY ROAD,22.3330987,114.2198604
NG FONG STREET,22.3381496,114.19997260000001
NGA CHUK STREET,22.344325899999998,114.1942005
NGA TSIN LONG ROAD,22.3291481,114.18928700000001
NGA TSIN WAI ROAD,22.3289975,114.187005
NGAN FUNG STREET,22.344984399999998,114.19797920000002
NGAN HO PATH,22.332613000000002,114.2147835
NGAN HON STREET,22.314449399999997,114.1893092
NGAN YUET LANE,22.3171076,114.22541640000001
NGAU CHI WAN STREET,22.334964499999998,114.2164465
NGAU TAU KOK FIFTH STREET,22.3557683,114.1941922
NGAU TAU KOK FIRST STREET,,
NGAU TAU KOK FOURTH STREET,22.3640151,114.2235996
NGAU TAU KOK ROAD,22.3217217,114.2161909
NGAU TAU KOK ROAD Flyover K57,22.2851873,114.21753340000001
NGAU TAU KOK SECOND STREET,,
NGAU TAU KOK THIRD STREET,22.316601100000003,114.1831596
NING PO STREET,22.3067447,114.16983529999999
NING WAH STREET,22.33645,114.1527065
NING YUEN STREET,22.3333906,114.1958037
NORFOLK ROAD,22.3352283,114.17774299999999
NULLAH ROAD,22.3234126,114.16937620000002
O PUI SHAN ROAD,22.451491,114.0339896
OAK STREET,22.3199658,114.16401680000001
OBSERVATORY COURT,22.3017435,114.17472099999999
OBSERVATORY ROAD,22.3011478,114.1752173
OLYMPIC AVENUE,22.3257145,114.1901131
OLYMPIC PATH,22.2978671,113.9677071
ON CHING ROAD,22.3057315,114.18251140000001
ON FU ROAD,22.4484362,114.1653315
ON SHIN ROAD,22.3183671,114.2178939
ON TAK ROAD,22.31952,114.216725
ON TIN STREET,22.3076671,114.2376544
ON WAH STREET,22.3218539,114.21679109999998
ON WAN ROAD,22.3035889,114.1814041
ORCHID STREET,22.3421841,114.15694620000001
OSMANTHUS ROAD,22.329283899999997,114.1736619
OXFORD ROAD,22.3315365,114.180848
PAK HOI STREET,22.307913199999998,114.1703763
PAK KUNG STREET,22.311327,114.1865244
PAK PO STREET,22.317626699999998,114.1731486
PAK TAI STREET,22.3220621,114.18886599999999
PAK TAM ROAD,22.4178942,114.3303635
PAK TIN STREET,22.3354358,114.16647649999999
PAK WAN STREET,22.336797699999998,114.16719779999998
PALM STREET,22.319576899999998,114.1653126
PANG CHING STREET,22.321388,114.1923304
PARKES STREET,22.3051746,114.170585
PAT TAT STREET,22.3366903,114.1985178
PAU CHUNG STREET,22.3201733,114.18921920000001
PEACE AVENUE,22.318587100000002,114.17375120000001
PEI HO STREET,22.3297737,114.1622257
PEKING ROAD,22.2962922,114.1707423
PENTLAND STREET,22.3270068,114.1843585
PEONY ROAD,22.330564399999997,114.1740381
PERTH STREET,22.321563,114.1807461
PILGRIMS WAY,22.3417775,114.17567939999999
PILKEM STREET,22.3043214,114.1711476
PINE STREET,22.3206728,114.1636479
PINE TREE HILL ROAD,22.303037,114.17349569999999
PING CHI STREET,22.309353,114.184408
PING SHING LANE,22.332195600000002,114.212978
PING TIN STREET,22.3085793,114.2366481
PING TING ROAD,22.3388419,114.20850940000001
PITT STREET,22.313764199999998,114.16984579999999
PLAYING FIELD ROAD,22.3253105,114.1690456
PO FONG LANE,22.3465965,114.20294309999998
PO HANG LANE,22.346492899999998,114.2019709
PO KING LANE,22.318741600000003,114.26889750000001
PO KONG LANE,22.346232999999998,114.198624
PO KONG VILLAGE ROAD,22.3435812,114.19857759999998
PO LAM ROAD,22.3199587,114.2450744
PO LOI STREET,22.305492899999997,114.18639679999998
PO LUN STREET,22.3350264,114.1427241
PO MING LANE,22.346463500000002,114.20097309999998
PO ON ROAD,22.3384466,114.1581905
PO TIN LANE,22.3154061,114.17566950000001
PO TUNG ROAD,22.3826651,114.27098319999999
PO WAI LANE,22.34625,114.20130400000001
PO YING LANE,22.318741600000003,114.26889750000001
POK HOK LANE,22.319469899999998,114.1630884
POK MAN STREET,22.3194853,114.16098319999999
POPLAR STREET,22.3265248,114.16638
PORTLAND STREET,22.319201800000002,114.1686038
PRAT AVENUE,22.298542,114.1744851
PRATAS STREET,22.3358951,114.1600991
PRINCE EDWARD ROAD EAST,22.3339001,114.19901019999999
PRINCE EDWARD ROAD WEST,22.3256605,114.1779358
PRINCESS MARGARET ROAD Flyover K12,,
PRINCESS MARGARET ROAD,22.311364,114.17746159999999
PUBLIC SQUARE STREET,22.3100591,114.16977250000001
PUI CHING ROAD,22.3177941,114.17758219999999
PUI MAN STREET,22.334356399999997,114.1901756
PUI TAK STREET,22.3352898,114.16514070000001
RAILWAY APPROACH,22.3855308,113.96554180000001
RECLAMATION STREET,22.315053,114.16848700000001
REHAB PATH,22.3077223,114.23010929999998
RENFREW ROAD,22.336651999999997,114.18149199999999
RHONDDA ROAD,22.343869199999997,114.1781862
ROSE STREET,22.3325609,114.17297109999998
RUTLAND QUADRANT,22.3334109,114.17727040000001
SA PO ROAD,22.3299432,114.19274109999998
SAI KUNG HOI PONG STREET,22.379276899999997,114.2717885
SAI KUNG MAIN STREET,22.3800447,114.2705887
SAI KUNG MAN YEE ROAD,22.3702485,114.34373659999999
SAI KUNG ROAD,22.3813292,114.26995559999999
SAI KUNG SAI WAN ROAD,22.3935137,114.3454376
SAU FUNG STREET,22.3186245,114.2327189
SAI SHA ROAD,22.415694100000003,114.26568799999998
SAI WANG LANE,22.3798155,114.2701238
SAI YEE STREET,22.3218745,114.171301
SAI YEUNG CHOI LANE,22.3293437,114.16681570000001
SAI YEUNG CHOI STREET NORTH,22.319628299999998,114.16994790000001
SAI YEUNG CHOI STREET SOUTH,22.319628299999998,114.16994790000001
SAIGON STREET,22.3073595,114.16998190000001
SALISBURY ROAD,22.296557500000002,114.17693229999999
SAM CHUK STREET,22.33592,114.19788740000001
SAN FRANCISCO PATH,22.3191811,114.17488940000001
SAN LAU STREET,22.3124682,114.1866652
SAN LEE STREET,22.332264000000002,114.22443
SAN MA TAU STREET,22.3186818,114.193118
SAN PO KONG FO(N) K10A,,
SAN PO KONG FO(S) K10B,,
SAN SHAN ROAD,22.321735,114.187385
SAN SHUN STREET,22.36063,114.11508400000001
SAN WAI STREET,22.3117984,114.1867969
SAPPHIRE PATH,22.320741899999998,114.27615290000001
SAU CHUK YUEN ROAD,22.328110000000002,114.18502759999998
SAU LAI STREET,22.319998499999997,114.23021100000001
SAU MAU PATH,22.319894100000003,114.2335233
SAU MAU PING ROAD,22.319894100000003,114.2335233
SAU MING ROAD,22.318907,114.2318127
SAU NGA ROAD,22.3229154,114.2273822
SAU PO STREET,22.3174855,114.2369601
SAU YAN PATH,22.3197789,114.2208797
SCIENCE MUSEUM ROAD,22.3010552,114.1788527
SEE CHEUNG STREET,22.37953,114.27167800000001
SELKIRK ROAD,22.3312083,114.18019199999999
SHA TSUI PATH,22.3811474,114.27216240000001
SHAMCHUN STREET,22.3188744,114.1667719
SHANGHAI STREET,22.3133726,114.1692878
SHANSI STREET,22.313588,114.18624399999999
SHANTUNG STREET,22.3175109,114.16970500000001
SHATIN PASS ROAD,22.3543948,114.20302659999999
SHEK KIP MEI STREET,22.3292761,114.16476809999999
SHEK KU LUNG ROAD,22.3298512,114.1931138
SHEK KU STREET,22.3199773,114.1803446
SHEK LUNG STREET,22.3119615,114.1683263
SHEK TONG STREET,22.314501999999997,114.187731
SHEUNG FOO STREET,22.235160600000004,113.9490812
SHEUNG FUNG STREET,22.346022,114.19765
SHEUNG HEI STREET,22.3377078,114.19754820000001
SHEUNG HEUNG ROAD,22.318327800000002,114.18934540000001
SHEUNG HING STREET,22.309603,114.22451459999999
SHEUNG HONG STREET,22.3203784,114.1832638
SHEUNG LOK STREET,22.316601100000003,114.1831596
SHEUNG SHING STREET,22.3197052,114.1839672
SHEUNG TAK STREET,22.4478849,114.16466329999999
SHEUNG WO STREET,22.319300600000002,114.18301029999999
SHEUNG YEE ROAD,22.3194723,114.21197120000001
SHEUNG YUET ROAD,22.321727300000003,114.20899409999998
SHIM LUEN STREET,22.3211883,114.19280390000002
SHING SHUN ROAD,22.335670999999998,114.1605865
SHING TAK STREET,22.323579199999998,114.18757930000001
SHING YIP STREET,22.309907199999998,114.226749
SHORT STREET,22.326881600000004,114.1832632
SHUI NING STREET,22.3162882,114.2246939
SHUI WO STREET,22.3162765,114.22577949999999
SHUN CHI STREET,22.332323100000004,114.2266909
SHUN CHING STREET,22.266030800000003,114.23603130000001
SHUN FUNG STREET,22.315576,114.191979
SHUN KING STREET,22.3297956,114.22654909999999
SHUN LEE TSUEN ROAD,22.3281997,114.22483740000001
SHUN NING ROAD,22.337871300000003,114.15806140000001
SHUN ON ROAD,22.3263109,114.22762560000001
SHUN YEE STREET,22.300221899999997,114.1742722
SHUN YIP STREET,22.316139,114.21416799999999
SHUN YUNG STREET,22.311416199999996,114.18494129999999
SHUNG LING STREET,22.5446919,114.22447949999999
SHUNG SHUN STREET,22.292061999999998,114.23725900000001
SHUNG TAK WAI,22.2946315,114.2344654
SHUNG WAH STREET,22.3464163,114.1987118
SHUNG WO PATH,22.319300600000002,114.18301029999999
SHUNG YAN STREET,22.3159258,114.22402029999999
SHUNG YIU STREET,22.2948936,114.2355289
SILVER CAPE ROAD,22.321407699999998,114.27286480000001
SILVERSTRAND BEACH ROAD,22.324445,114.2707986
SIU YIP STREET,22.320345,114.21301899999999
SOARES AVENUE,22.319280300000003,114.17511040000001
SOCIAL AVENUE,22.3376432,114.17183899999999
SOMERSET ROAD,22.337867000000003,114.17779099999998
SOUTH WALL ROAD,22.3291046,114.19095060000001
SOY STREET,22.316615300000002,114.17022050000001
ST. JOHN'S LANE,22.323688600000004,114.1785979
STAFFORD ROAD,22.331471399999998,114.17795559999999
STATION LANE,22.308229,114.185272
STIRLING ROAD,22.3266447,114.18738710000001
SUFFOLK ROAD,22.336835,114.17792299999999
SUI LUN STREET,22.3855568,113.9769937
SUNDERLAND ROAD,22.3341313,114.18049280000001
SUNG CHI STREET,22.3109383,114.1883331
SUNG KIT STREET,22.3118287,114.18863789999999
SUNG WONG TOI ROAD,22.323333399999996,114.19160590000001
SURREY LANE,22.3295117,114.17646040000001
SYCAMORE STREET,22.325292,114.163688
SZE CHUEN STREET,22.3165258,114.1884608
SZE MEI STREET,22.3365508,114.20101100000001
SZE SHAN STREET,22.293635300000002,114.23596450000001
TAI CHING STREET,22.321572500000002,114.1613523
TAI HANG SAI STREET,22.333334,114.16943529999999
TAI HANG TUNG ROAD,22.3309133,114.1716219
TAI KOK TSUI ROAD,22.322329999999997,114.1620152
TAI MONG TSAI ROAD,22.391821899999997,114.29765330000001
TAI NAN STREET,22.3270569,114.1634425
TAI NAN WEST STREET,22.3378014,114.1493475
TAI AU MUN ROAD,22.2776632,114.29091409999998
TAI PO ROAD,22.3708315,114.1739716
TAI PO ROAD Flyover K33A,,
TAI SHING STREET,22.337687,114.193752
TAI TSUN STREET,22.321967100000002,114.160839
TAI TUNG STREET,22.317597,114.1711064
TAI WAN ROAD,22.307857300000002,114.18849340000001
TAI WO PING FO K5D,,
TAI WO PING SUBWAY K34B,,
TAI WOH PING ROAD,22.34085,114.1635104
TAI YAU STREET,22.3373601,114.19816759999999
TAI YIP STREET,22.3174201,114.21435729999999
TAI YIP STREET FO K58,22.4493398,114.0272612
TAK CHEONG LANE,22.3129685,114.1676757
TAK CHEONG STREET,22.314891600000003,114.166997
TAK HING STREET,22.304724899999997,114.1721238
TAK KU LING ROAD,22.3295141,114.1915149
TAK LUNG BACK STREET,22.380616,114.2710822
TAK LUNG FRONT STREET,22.3803357,114.2708545
TAK MAN STREET,22.3060343,114.18793629999999
TAK SHING STREET,22.304038000000002,114.172851
TAK TIN STREET,22.3098806,114.2358778
TAK WO STREET,22.3065033,114.17247649999999
TAKU STREET,22.306723100000003,114.1863419
TAM KUNG ROAD,22.322533,114.18843799999999
TAT CHEE AVENUE,22.3333849,114.17551259999999
TEMPLE STREET,22.307308199999998,114.17022150000001
THISTLE STREET,22.317498,114.16723290000002
TIN HEUNG STREET,22.313536,114.22758200000001
TIN KWONG ROAD,22.322017000000002,114.18481809999999
TING FU STREET,22.3166987,114.21619799999999
TING ON STREET,22.317204999999998,114.2161936
TING YIP STREET,22.3179907,114.2158929
TING YUE SQUARE,22.3177996,114.21567720000002
TIT SHU STREET,22.319498,114.1633902
TO KWA WAN ROAD,22.317932100000004,114.1910889
TO YUEN STREET,22.335012300000002,114.17409369999999
TONG MEI ROAD (NOT USE),22.322855,114.165709
TONG YAM STREET,22.3302973,114.1706463
TONKIN STREET,22.3348775,114.157684
TRISTAR AVENUE,22.2930164,114.17390690000002
TRUE LIGHT LANE,22.337641199999997,114.1757646
TSAP FAI STREET,22.3401259,114.15276259999999
(NOT USE - 1680),,
TSAT PO STREET,22.3362975,114.1990772
TSE WAI AVENUE,22.334992800000002,114.2070062
TSEUK KIU STREET,,
TSEUK LUK STREET,22.335839399999998,114.1966179
TSING CHAU STREET,22.3098278,114.1867592
TSING ON STREET,22.3355762,114.1882143
TSUI FUNG STREET,22.344626,114.1967505
TSUI PING ROAD,22.315181600000003,114.22946129999998
TSUN FAT STREET,22.320986899999998,114.19331629999999
TSUN YIP LANE,22.3125902,114.22394109999999
TSUN YIP STREET,22.3108425,114.22201770000001
TSZ LOI LANE,22.313951,114.227404
TSZ WAH LANE,22.3469535,114.201494
TSZ WAN SHAN ROAD,22.3504537,114.2000831
TUI MIN HOI ROAD,22.375941,114.27128300000001
TUNG CHAU STREET,22.3290174,114.15693449999999
TUNG CHAU WEST STREET,22.3378158,114.14628200000001
TUNG CHOI STREET,22.321626600000002,114.1700929
TUNG FAT ROAD,22.335952,114.19317990000002
TUNG FONG STREET,22.3135851,114.1712379
TUNG KUN STREET,22.3110902,114.16875590000001
TUNG KWONG ROAD,22.3343583,114.1937768
TUNG LEI ROAD,22.3315516,114.19356189999999
TUNG LUNG ROAD,22.3333933,114.19298959999999
TUNG MING STREET,22.3158746,114.222991
TUNG ON STREET,22.314315,114.167702
TUNG TAI LANE,22.337091100000002,114.193475
TUNG TAU TSUEN ROAD,22.3362314,114.1916365
TUNG TSING ROAD,22.2864213,114.22061370000002
TUNG WOR ROAD,22.267613100000002,113.9968237
TUNG YAN STREET,22.313434899999997,114.2256675
TUNG YUEN STREET,22.292979000000003,114.234874
TWEED ROAD,22.3222436,114.18121070000001
UN CHAU STREET,22.3352205,114.15954709999998
VALLEY ROAD,22.309794399999998,114.1836614
VERBENA ROAD,22.331139,114.17452879999999
VICTORY AVENUE,22.3190952,114.1746673
VISCOUNT ROAD,,
WA FUNG STREET,22.3510883,114.2015647
